1,choa chu kang avenue 3 (block 293),1.37811,103.740106,1,8,198,191213,12
5,choa chu kang avenue 3 (block 401),1.379734,103.739655,1,8,198,191213,12
2,choa chu kang avenue 3 (block 402),1.379258,103.739389,1,8,198,191213,12
1,choa chu kang avenue 3 (block 404),1.380053,103.738744,1,8,198,191213,12
4,choa chu kang avenue 3 (block 405),1.38018,103.739316,1,8,198,191213,12
5,choa chu kang avenue 3 (block 406),1.380349,103.740211,1,8,198,191213,12
4,choa chu kang avenue 3 (block 408),1.379935,103.740501,1,8,198,191213,12
5,choa chu kang avenue 3 (block 409),1.381132,103.741868,1,8,198,191213,12
8,choa chu kang avenue 3 (block 411),1.3810597,103.7412945,1,8,198,191213,12
3,choa chu kang avenue 3 (block 412),1.381818,103.742295,1,8,198,191213,12
5,choa chu kang avenue 3 (block 413),1.381381,103.742619,1,8,198,191213,12
3,choa chu kang avenue 4 (block 414),1.38222,103.7421869,1,8,198,191213,12
1,choa chu kang avenue 4 (block 415),1.382841,103.7423832,1,8,198,191213,12
2,choa chu kang avenue 4 (block 416),1.383358,103.741804,1,8,198,191213,12
10,choa chu kang avenue 4 (block 417),1.383055,103.741432,1,8,198,191213,12
5,choa chu kang avenue 4 (block 418),1.3824069,103.7413617,1,8,198,191213,12
3,choa chu kang avenue 4 (block 419),1.382061,103.741533,1,8,198,191213,12
3,choa chu kang avenue 4 (block 420),1.3814439,103.741394,1,8,198,191213,12
3,choa chu kang avenue 4 (block 421),1.381821,103.740665,1,8,198,191213,12
2,choa chu kang avenue 4 (block 422),1.382431,103.740867,1,8,198,191213,12
4,choa chu kang avenue 4 (block 423),1.382033,103.740285,1,8,198,191213,12
2,choa chu kang avenue 4 (block 424),1.381515,103.740272,1,8,198,191213,12
3,choa chu kang avenue 4 (block 425),1.381167,103.73938,1,8,198,191213,12
1,choa chu kang avenue 4 (block 426),1.380617,103.739205,1,8,198,191213,12
1,choa chu kang avenue 4 (block 428),1.381222,103.73999,1,8,198,191213,12
1,choa chu kang avenue 4 (block 429),1.382847,103.740168,1,8,198,191213,12
1,choa chu kang avenue 4 (block 430),1.383822,103.741111,1,8,198,191213,12
3,choa chu kang avenue 4 (block 431),1.384044,103.74168,1,8,198,191213,12
2,choa chu kang avenue 4 (block 438),1.384251,103.739745,1,8,198,191213,12
1,choa chu kang avenue 4 (block 439),1.3837981,103.7398544,1,8,198,191213,12
1,choa chu kang central (block 239),1.379508,103.747589,1,8,198,191213,12
1,choa chu kang central (block 353),1.3821874,103.7435594,1,8,198,191213,12
1,choa chu kang central (block 354),1.382631,103.743587,1,8,198,191213,12
1,choa chu kang central (block 355),1.383082,103.7438709,1,8,198,191213,12
6,hong san walk (palm gardens),1.378494,103.746881,1,8,198,191213,12
1,hong san terrace,1.3776954,103.7458344,1,8,198,191213,12
6,elias road,1.3774909,103.9414184,2,14,126,191213,12
9,pasir ris avenue,1.382177,103.9450927,2,14,126,191213,12
11,pasir ris heights,1.3821712,103.9416833,2,14,126,191213,12
4,pasir ris lane,1.381059,103.946936,2,14,126,191213,12
7,pasir ris road,1.382533,103.945954,2,14,126,191213,12
21,pasir ris terrace,1.381941,103.9443852,2,14,126,191213,12
6,pasir ris view,1.3797022,103.9448275,2,14,126,191213,12
18,pasir ris way,1.381344,103.946382,2,14,126,191213,12
22,riverina crescent,1.379723,103.9455269,2,14,126,191213,12
16,riverina view,1.3788938,103.9450076,2,14,126,191213,12
6,riverina walk,1.3788016,103.9440555,2,14,126,191213,12
4,jalan bangau,1.3846569,103.8717053,3,17,105,191213,12
15,jalan chermai,1.3859426,103.8728915,3,17,105,191213,12
3,jalan jarak,1.3825537,103.8724437,3,17,105,191213,12
2,jalan jitong,1.3830939,103.8696417,3,17,105,191213,12
5,jalan joran,1.3853695,103.8694819,3,17,105,191213,12
3,jalan kenarah,1.3847832,103.8717117,3,17,105,191213,12
2,jalan keruing,1.3842386,103.8738575,3,17,105,191213,12
2,jalan lakum,1.3852338,103.8723126,3,17,105,191213,12
2,jalan lekub,1.384743,103.8711503,3,17,105,191213,12
3,jalan pelajau,1.385914,103.871202,3,17,105,191213,12
2,jalan peradun,1.3831654,103.8690778,3,17,105,191213,12
18,jalan redop,1.38541,103.870633,3,17,105,191213,12
1,jalan rengas,1.3852781,103.8715138,3,17,105,191213,12
7,jalan selaseh,1.3850408,103.8726567,3,17,105,191213,12
1,jalan sindor,1.3829461,103.8742393,3,17,105,191213,12
9,kelulut hill,1.3839438,103.8733497,3,17,105,191213,12
1,neram road,1.38423,103.867814,3,17,105,191213,12
1,seletar crescent,1.386839,103.871188,3,17,105,191213,12
3,seletar court,1.3864438,103.8717651,3,17,105,191213,12
5,seletar hills drive,1.3852199,103.8749121,3,17,105,191213,12
3,seletar road,1.384250,103.868244,3,17,105,191213,12
1,seletar terrace,1.381674,103.869085,3,17,105,191213,12
9,seletar road (seletar park residence),1.386571,103.869065,3,17,105,191213,12
3,seletar road (the greenwich),1.387417,103.869277,3,17,105,191213,12
4,begonia drive,1.387103,103.862363,4,15,104,191213,12
5,begonia lane,1.386371,103.861516,4,15,104,191213,12
1,begonia road,1.387782,103.862708,4,15,104,191213,12
4,begonia terrace,1.388717,103.861764,4,15,104,191213,12
4,begonia walk,1.386942,103.861363,4,15,104,191213,12
1,kasai road,1.3863939,103.866405,4,15,104,191213,12
7,mimosa crescent,1.385151,103.862949,4,15,104,191213,12
4,mimosa road,1.3841242,103.8621191,4,15,104,191213,12
3,mimosa vale,1.382815,103.860107,4,15,104,191213,12
8,mimosa view,1.385143,103.859882,4,15,104,191213,12
1,mimosa terrace,1.384018,103.860728,4,15,104,191213,12
1,mimosa walk,1.382438,103.860834,4,15,104,191213,12
3,saraca drive,1.386800,103.859061,4,15,104,191213,12
9,saraca place,1.387087,103.859732,4,15,104,191213,12
21,saraca road,1.385285,103.863837,4,15,104,191213,12
3,saraca terrace,1.3838344,103.8590252,4,15,104,191213,12
6,saraca view,1.387312,103.860112,4,15,104,191213,12
16,saraca walk,1.386462,103.859778,4,15,104,191213,12
3,tamarind road,1.389178,103.860488,4,15,104,191213,12
1,bukit mugliston,1.386296,103.877655,5,6,64,191213,12
7,gerald crescent,1.3869122,103.8762092,5,6,64,191213,12
17,gerald drive,1.386423,103.878320,5,6,64,191213,12
6,gerald terrace,1.387734,103.876515,5,6,64,191213,12
5,gerald drive (seletar springs condominium),1.387676,103.879063,5,6,64,191213,12
11,jalan kechubong,1.385866,103.876192,5,6,64,191213,12
6,mugliston gardens,1.384736,103.877696,5,6,64,191213,12
8,mugliston park,1.385941,103.879093,5,6,64,191213,12
3,mugliston walk,1.386205,103.878768,5,6,64,191213,12
9,sunrise avenue,1.389530,103.856942,6,10,55,191213,12
3,sunrise close,1.387292,103.856842,6,10,55,191213,12
8,sunrise drive,1.389298,103.856132,6,10,55,191213,12
2,sunrise lane,1.389697,103.854766,6,10,55,191213,12
11,sunrise terrace,1.388496,103.855421,6,10,55,191213,12
1,sunrise way,1.389958,103.854439,6,10,55,191213,12
21,sunrise avenue (sunrise gardens),1.390104,103.857182,6,10,55,191213,12
5,jurong east street 13 (block 101),1.337083,103.738817,7,1,54,191213,12
18,jurong east street 13 (block 102),1.336238,103.738213,7,1,54,191213,12
6,jurong east street 13 (block 103),1.336733,103.738008,7,1,54,191213,12
3,jurong east street 13 (block 104),1.3366417,103.7376055,7,1,54,191213,12
2,jurong east street 13 (block 105),1.337363,103.738361,7,1,54,191213,12
2,jurong east street 13 (block 106),1.337346,103.737655,7,1,54,191213,12
1,jurong east street 13 (block 109),1.3383535,103.7358575,7,1,54,191213,12
2,jurong east street 13 (block 110),1.3390039,103.7365254,7,1,54,191213,12
2,jurong east street 13 (block 111),1.338778,103.735562,7,1,54,191213,12
2,jurong east street 13 (block 112),1.339234,103.73542,7,1,54,191213,12
3,jurong east street 13 (block 113),1.338861,103.734807,7,1,54,191213,12
1,jurong east street 13 (block 114),1.339263,103.734568,7,1,54,191213,12
3,jurong east street 13 (block 116),1.339803,103.734653,7,1,54,191213,12
3,jurong east street 13 (ivory heights),1.335516,103.737048,7,1,54,191213,12
1,jurong east street 13 (westmere),1.337447,103.736459,7,1,54,191213,12
11,chuan hoe avenue,1.3645831,103.8764448,8,1,42,191213,12
6,parry avenue,1.3643752,103.8783778,8,1,42,191213,12
6,parry road,1.365580,103.878084,8,1,42,191213,12
3,parry view,1.3658343,103.8790316,8,1,42,191213,12
3,parry walk,1.366054,103.8784016,8,1,42,191213,12
1,parry terrace,1.3666392,103.8782814,8,1,42,191213,12
1,park villas green,1.3684626,103.8795365,8,1,42,191213,12
3,park villas rise,1.3680063,103.877973,8,1,42,191213,12
1,poh huat terrace,1.3672187,103.878876,8,1,42,191213,12
2,poh huat road west (nouvelle park),1.367381,103.877520,8,1,42,191213,12
4,sandilands road,1.362627,103.8782648,8,1,42,191213,12
1,terrasse lane,1.368042,103.876633,8,1,42,191213,12
1,jalan paras,1.3264605,103.9162657,9,16,38,191213,12
21,jalan senang,1.326895,103.916294,9,16,38,191213,12
1,lengkong tujoh,1.3284875,103.9149022,9,16,38,191213,12
3,lengkong tujoh (vacanza @ east),1.328850,103.914746,9,16,38,191213,12
4,jalan paras,1.3264605,103.9162657,9,16,38,191213,12
5,senang crescent,1.3280648,103.9171464,9,16,38,191213,12
3,taman selamat,1.325338,103.914527,9,16,38,191213,12
1,lompang road (block 175),1.379926,103.765968,10,19,37,191213,12
2,gangsa road (block 146),1.375683,103.765969,10,19,37,191213,12
1,gangsa road (block 148),1.375986,103.766058,10,19,37,191213,12
3,gangsa road (block 152),1.375202,103.765877,10,19,37,191213,12
1,gangsa road (block 155),1.3753004,103.76503,10,19,37,191213,12
3,gangsa road (block 154),1.37489,103.765038,10,19,37,191213,12
1,gangsa road (block 165),1.3769395,103.7650114,10,19,37,191213,12
1,gangsa road (block 166),1.3776291,103.7652821,10,19,37,191213,12
1,gangsa road (block 170),1.378572,103.766128,10,19,37,191213,12
1,pending road (block 113),1.3783049,103.769304,10,19,37,191213,12
2,pending road (block 115),1.37801,103.769138,10,19,37,191213,12
1,pending road (block 127),1.376560,103.769188,10,19,37,191213,12
2,pending road (block 128),1.376124,103.769588,10,19,37,191213,12
1,petir road (block 137),1.375086,103.769425,10,19,37,191213,12
1,petir road (block 142),1.376582,103.767582,10,19,37,191213,12
5,petir road (block 143),1.376267,103.767502,10,19,37,191213,12
5,petir road (block 149),1.376770,103.766703,10,19,37,191213,12
1,petir road (block 150),1.377151,103.766702,10,19,37,191213,12
4,petir road (block 151),1.3772025,103.7661648,10,19,37,191213,12
36,loyang avenue (loyang valley),1.378265,103.9562698,11,3,36,191213,12
1,ang mo kio avenue 2 (block 311),1.376883,103.834581,12,7,28,191213,12
3,ang mo kio avenue 2 (block 543),1.377843,103.835213,12,7,28,191213,12
1,ang mo kio avenue 2 (block 599),1.377825,103.835759,12,7,28,191213,12
1,ang mo kio avenue 4 (block 117),1.373683,103.835742,12,7,28,191213,12
1,ang mo kio avenue 4 (block 172),1.37459,103.836432,12,7,28,191213,12
2,ang mo kio avenue 4 (block 175),1.3757805,103.8369615,12,7,28,191213,12
1,ang mo kio avenue 4 (block 177),1.37598,103.8380442,12,7,28,191213,12
12,ang mo kio avenue 4 (block 178),1.376304,103.83687,12,7,28,191213,12
1,ang mo kio avenue 5 (block 179),1.3759289,103.839148,12,7,28,191213,12
2,ang mo kio avenue 5 (block 180),1.3766669,103.8386321,12,7,28,191213,12
3,ang mo kio avenue 5 (block 182),1.377331,103.836343,12,7,28,191213,12
2,jalan antoi,1.384789,103.874404,13,3,23,191213,12
1,jalan kelulut,1.383255,103.875407,13,3,23,191213,12
3,jalan keruing,1.3842386,103.8738575,13,3,23,191213,12
8,jalan ketumbit,1.3847563,103.874417,13,3,23,191213,12
1,jalan sindor,1.3829461,103.8742393,13,3,23,191213,12
8,seletar hills drive,1.3852199,103.8749121,13,3,23,191213,12
1,aroozoo lane,1.3534459,103.8829381,14,4,22,191213,12
4,charlton road,1.3547429,103.8818723,14,4,22,191213,12
3,hougang street 11 (block 154),1.352269,103.8801,14,4,22,191213,12
3,hougang street 11 (block 155),1.3526,103.880036,14,4,22,191213,12
1,hougang street 11 (block 156),1.35267,103.879619,14,4,22,191213,12
2,hougang street 11 (block 158),1.35178,103.880123,14,4,22,191213,12
1,hougang street 11 (the minton),1.351547,103.881843,14,4,22,191213,12
3,jalan geneng,1.3538449,103.8804449,14,4,22,191213,12
1,lorong ah soo (block 143),1.3524529,103.882963,14,4,22,191213,12
2,surin lane,1.3548645,103.881188,14,4,22,191213,12
1,surin road,1.3563879,103.8842642,14,4,22,191213,12
2,bridport avenue,1.3677604,103.8637461,15,4,14,191213,12
1,cowdray avenue,1.3680896,103.8641538,15,4,14,191213,12
7,farleigh avenue,1.36542,103.864035,15,4,14,191213,12
3,huddington avenue,1.367706,103.865181,15,4,14,191213,12
1,portchester avenue,1.366584,103.864022,15,4,14,191213,12
2,jurong west avenue 5 (block 719),1.344708,103.696997,16,2,14,191213,12
3,jurong west avenue 5 (block 721),1.3440978,103.6976167,16,2,14,191213,12
1,jurong west avenue 5 (block 726),1.3463397,103.6972312,16,2,14,191213,12
2,jurong west street 71 (block 715),1.344125,103.696248,16,2,14,191213,12
3,jurong west street 71 (block 716),1.3439312,103.6968016,16,2,14,191213,12
1,jurong west street 73 (block 746),1.347382,103.6980899,16,2,14,191213,12
1,jurong west street 81 (block 813),1.345967,103.695721,16,2,14,191213,12
1,jurong west street 81 (block 815),1.345410,103.695779,16,2,14,191213,12
1,dix road,1.3606115,103.8762772,17,2,13,191213,12
1,glasgow road,1.36162,103.878666,17,2,13,191213,12
1,hillside drive,1.3577136,103.8773821,17,2,13,191213,12
2,jansen road,1.3595474,103.8772902,17,2,13,191213,12
2,leith road,1.3619118,103.8750341,17,2,13,191213,12
2,philips avenue,1.363532,103.8783371,17,2,13,191213,12
4,rosyth road,1.362716,103.876531,17,2,13,191213,12
1,jalan chegar,1.3538189,103.8388716,18,1,12,191213,12
3,jalan kuak,1.3543322,103.8403959,18,1,12,191213,12
7,jalan pintau,1.35424,103.8394643,18,1,12,191213,12
1,sin ming road (block 25),1.3549422,103.8376365,18,1,12,191213,12
6,hazel park terrace,1.372131,103.764063,19,6,9,191213,12
3,hazel park terrace (hazel park condominium),1.372136,103.764065,19,6,9,191213,12
8,petir road (maysprings),1.377381,103.763305,20,2,9,191213,12
1,upper bukit timah road (the linear),1.375224,103.762873,20,2,9,191213,12
3,lew lian vale (jade residences),1.349176,103.877988,21,2,7,191213,12
2,serangoon avenue 1,1.3475469,103.8747719,21,2,7,191213,12
2,serangoon avenue 1 (block 425),1.3482045,103.8765353,21,2,7,191213,12
1,ang mo kio avenue 1 (block 319),1.3660941,103.8372456,22,1,6,191213,12
2,ang mo kio avenue 1 (block 321),1.365168,103.848454,22,1,6,191213,12
1,ang mo kio avenue 1 (block 338),1.363702,103.848763,22,1,6,191213,12
1,ang mo kio avenue 3 (block 312),1.366239,103.848756,22,1,6,191213,12
1,ang mo kio street 31 (block 315a),1.364428,103.846710,22,1,6,191213,12
2,fajar road (block 417),1.38401,103.76805,23,4,6,191213,12
1,fajar road (block 418),1.384267,103.768986,23,4,6,191213,12
1,saujana road (block 411),1.383105,103.767524,23,4,6,191213,12
1,saujana road (block 412),1.3829959,103.7682538,23,4,6,191213,12
1,saujana road (block 416),1.383225,103.7683349,23,4,6,191213,12
6,jalan kechubong,1.385866,103.876192,24,3,6,191213,12
2,jalan pari burong,1.3343197,103.9462847,25,3,6,191213,12
1,jalan pari kikis,1.331744,103.943170,25,3,6,191213,12
3,peakville terrace,1.3329558,103.9445537,25,3,6,191213,12
3,west coast lane,1.3130502,103.7593028,26,1,6,191213,12
2,west coast terrace,1.3147474,103.7571714,26,1,6,191213,12
1,west coast place,1.3135011,103.7586464,26,1,6,191213,12
1,ang mo kio avenue 8 (block 504),1.374825,103.84888,27,5,5,191213,12
2,ang mo kio avenue 8 (block 506),1.374433,103.848734,27,5,5,191213,12
1,ang mo kio avenue 8 (block 507),1.374500,103.850130,27,5,5,191213,12
1,ang mo kio avenue 8 (block 511),1.373608,103.85007,27,5,5,191213,12
2,bukit batok west avenue 8 (block 172),1.345746,103.740626,28,2,5,191213,12
3,bukit batok west avenue 8 (block 175),1.3456887,103.7418143,28,2,5,191213,12
1,hougang street 91 (block 971),1.378281,103.879738,29,2,5,191213,12
2,hougang street 91 (block 973),1.377733,103.879887,29,2,5,191213,12
1,hougang street 91 (block 974),1.37766,103.879355,29,2,5,191213,12
1,hougang street 91 (block 975),1.377207,103.879636,29,2,5,191213,12
1,kang choo bin walk,1.3655901,103.8815348,30,3,5,191213,12
2,poh huat crescent,1.36778,103.881361,30,3,5,191213,12
2,poh huat drive,1.366182,103.880744,30,3,5,191213,12
2,yishun avenue 3 (block 772),1.423719,103.8324504,31,3,5,191213,12
3,yishun avenue 3 (block 774),1.4235193,103.8319415,31,3,5,191213,12
1,hougang avenue 4 (block 576),1.378354,103.8865745,32,3,4,191213,12
1,hougang street 51 (block 574),1.3775237,103.8870023,32,3,4,191213,12
1,hougang street 61 (block 689),1.37653,103.885773,32,3,4,191213,12
1,hougang street 61 (block 695),1.376299,103.887448,32,3,4,191213,12
1,jalan lapang,1.322854,103.91659,33,2,4,191213,12
2,jalan selamat,1.3248603,103.9155274,33,2,4,191213,12
1,jalan senang,1.326895,103.916294,33,2,4,191213,12
1,ang mo kio avenue 1 (block 205),1.366946,103.843416,34,2,3,191213,12
1,ang mo kio avenue 1 (block 215),1.366631,103.841498,34,2,3,191213,12
1,ang mo kio avenue 3 (block 213),1.367847,103.841097,34,2,3,191213,12
1,ang mo kio avenue 5 (block 533),1.3741986,103.853047,35,1,3,191213,12
1,ang mo kio avenue 10 (block 534),1.3741752,103.8542293,35,1,3,191213,12
1,ang mo kio avenue 10 (block 539),1.3754388,103.8540334,35,1,3,191213,12
1,bedok reservoir road (block 640),1.332034,103.904959,36,1,3,191213,12
2,jalan tenaga (block 645),1.331614,103.906714,36,1,3,191213,12
1,bukit batok street 21 (block 210a),1.345607,103.7508597,37,3,3,191213,12
2,bukit batok street 21 (block 212),1.3469978,103.7521936,37,3,3,191213,12
1,circuit road (block 43),1.326554,103.8855316,38,3,3,191213,12
1,circuit road (block 58),1.3250507,103.8864807,38,3,3,191213,12
1,circuit road (block 62),1.3262825,103.8871308,38,3,3,191213,12
1,compassvale lane (block 205b),1.385572,103.896733,39,3,3,191213,12
2,compassvale lane (block 206c),1.386795,103.897555,39,3,3,191213,12
1,crowhurst drive,1.36277,103.8631778,40,3,3,191213,12
1,medway drive,1.3636545,103.8634505,40,3,3,191213,12
1,serangoon garden way,1.3637427,103.8670456,40,3,3,191213,12
3,dunbar walk,1.312611,103.9166789,41,3,3,191213,12
1,east coast road (the sound),1.310012,103.914880,42,1,3,191213,12
1,lorong m telok kurau,1.3107682,103.9115566,42,1,3,191213,12
1,lorong n telok kurau,1.3099175,103.9118873,42,1,3,191213,12
1,geylang road,1.313431,103.883767,43,1,3,191213,12
1,lorong 14 geylang,1.3113118,103.8791529,43,1,3,191213,12
1,lorong 16 geylang,1.310902,103.8799478,43,1,3,191213,12
1,jurong west street 92 (block 926),1.340544,103.689157,44,3,3,191213,12
1,jurong west street 92 (block 928),1.3409718,103.6891908,44,3,3,191213,12
1,jurong west street 92 (block 932),1.341780,103.688429,44,3,3,191213,12
2,rivervale drive (block 122d),1.387127,103.905728,45,3,3,191213,12
1,sengkang east way (block 122a),1.386595,103.906066,45,3,3,191213,12
1,serangoon north avenue 3 (block 549),1.3727895,103.871038,46,1,3,191213,12
2,serangoon north avenue 3 (block 550),1.3727434,103.8703887,46,1,3,191213,12
1,almond street,1.372303,103.772362,47,2,2,191213,12
1,chestnut avenue,1.370817,103.77682,47,2,2,191213,12
1,balam road (block 19),1.331402,103.887461,48,2,2,191213,12
1,balam road (block 27),1.3304233,103.8861754,48,2,2,191213,12
1,bedok north avenue 4 (block 94c),1.333559,103.942617,49,1,2,191213,12
1,bedok north avenue 4 (block 94e),1.3333197,103.9408906,49,1,2,191213,12
1,choa chu kang north 5 (block 752),1.392361,103.747331,50,2,2,191213,12
1,choa chu kang north 5 (block 753),1.3923589,103.746909,50,2,2,191213,12
1,clementi avenue 2 (block 351),1.315383,103.770890,51,2,2,191213,12
1,clementi avenue 2 (block 354),1.313528,103.770778,51,2,2,191213,12
1,enggor street,1.274243,103.844214,52,2,2,191213,12
1,gopeng street,1.275534,103.844514,52,2,2,191213,12
2,jalan bahagia (block 33),1.326513,103.858429,53,2,2,191213,12
1,jalan jelita,1.316130,103.786724,54,2,2,191213,12
1,jalan tenang,1.316941,103.787178,54,2,2,191213,12
2,jalan sayang,1.322645,103.915034,55,2,2,191213,12
1,jurong west street 64 (block 675b),1.345927,103.703704,56,2,2,191213,12
1,jurong west street 64 (block 676b),1.346044,103.704027,56,2,2,191213,12
2,new upper changi road (block 55),1.325137,103.941945,57,1,2,191213,12
1,pasir ris grove (livia),1.3725617,103.9434558,58,1,2,191213,12
1,pasir ris street 52 (block 514),1.374711,103.943001,58,1,2,191213,12
2,pasir ris heights (vue 8 residence),1.381801,103.940656,59,2,2,191213,12
1,petir road (block 203),1.373184,103.775503,60,2,2,191213,12
1,petir road (block 209),1.37419,103.775762,60,2,2,191213,12
1,redhill road (block 73a),1.287867,103.81674,61,2,2,191213,12
1,redhill road (block 74),1.288045,103.815807,61,2,2,191213,12
1,rivervale crescent (block 148),1.391168,103.905213,62,1,2,191213,12
1,rivervale crescent (rivervale crest),1.390843,103.904248,62,1,2,191213,12
1,rivervale crescent (block 156),1.390968,103.90741,63,2,2,191213,12
1,rivervale crescent (block 183c),1.390889,103.908471,63,2,2,191213,12
1,sin ming avenue (block 403),1.3628453,103.8334355,64,1,2,191213,12
1,sin ming walk (the gardens at bishan),1.3643965,103.8323741,64,1,2,191213,12
1,stirling road (block 165),1.290733,103.8018759,65,2,2,191213,12
1,stirling road (block 168),1.289792,103.803147,65,2,2,191213,12
1,strathmore avenue (block 58),1.293235,103.810683,66,2,2,191213,12
1,strathmore avenue (block 60),1.2927991,103.8119044,66,2,2,191213,12
1,woodlands avenue 6 (twin fountains),1.430917,103.799872,67,2,2,191213,12
1,woodlands drive 16 (block 573b),1.430928,103.797858,67,2,2,191213,12
