4,geylang road,1.313431,103.883767,6,16,75,200515,5
4,guillemard road,1.31127,103.8857029,6,16,75,200515,5
1,guillemard road (guillemard suites),1.310716,103.882551,6,16,75,200515,5
9,jalan molek,1.3115722,103.882711,6,16,75,200515,5
3,jalan suka,1.312195,103.882622,6,16,75,200515,5
10,lorong 22 geylang,1.3121935,103.8822215,6,16,75,200515,5
3,lorong 24 geylang,1.3122157,103.8833463,6,16,75,200515,5
1,lorong 24 geylang (#1 loft),1.312903,103.883539,6,16,75,200515,5
1,lorong 24 geylang (the octet),1.312182,103.883548,6,16,75,200515,5
7,lorong 25a geylang,1.3151949,103.883079,6,16,75,200515,5
6,lorong 27 geylang,1.315297,103.8837269,6,16,75,200515,5
6,lorong 27 geylang (the alcove),1.3146681,103.8841387,6,16,75,200515,5
9,lorong 27a geylang,1.3150183,103.8848457,6,16,75,200515,5
6,lorong 27a geylang (sims green),1.314382,103.884621,6,16,75,200515,5
2,lorong 28 geylang,1.311471,103.885631,6,16,75,200515,5
2,sims avenue,1.3158597,103.8867148,6,16,75,200515,5
16,ang mo kio avenue 3 (block 422),1.367993,103.851481,7,4,69,200515,5
8,ang mo kio avenue 3 (block 423),1.3687216,103.8515929,7,4,69,200515,5
30,ang mo kio avenue 3 (block 424),1.368377,103.850758,7,4,69,200515,5
11,ang mo kio avenue 3 (block 425),1.369115,103.851476,7,4,69,200515,5
1,ang mo kio avenue 3 (block 429),1.3691141,103.8533152,7,4,69,200515,5
1,ang mo kio avenue 3 (block 430),1.369072,103.852661,7,4,69,200515,5
2,ang mo kio avenue 10 (block 434),1.3679476,103.8533165,7,4,69,200515,5
2,jalan jurong kechil,1.3430465,103.7703494,8,4,60,200515,5
5,jalan jurong kechil (charisma view),1.344612,103.768568,8,4,60,200515,5
10,jalan jurong kechil (sherwood condominium),1.345154,103.767935,8,4,60,200515,5
12,jalan kakatua,1.3443186,103.7662492,8,4,60,200515,5
8,jalan layang layang,1.3448367,103.7666292,8,4,60,200515,5
1,jalan rajawali,1.343458,103.768358,8,4,60,200515,5
4,jalan rajawali (grand chateau),1.344048,103.768649,8,4,60,200515,5
1,jalan rajawali (palm residence),1.343330,103.769135,8,4,60,200515,5
1,jalan rajawali (regis mansions),1.3430261,103.7680714,8,4,60,200515,5
14,jalan selanting,1.3444718,103.7679054,8,4,60,200515,5
2,jalan selanting (selanting green),1.3428709,103.76882,8,4,60,200515,5
12,chun tin road,1.342196,103.771624,9,17,49,200515,5
14,jalan jurong kechil,1.3430465,103.7703494,9,17,49,200515,5
1,jalan jurong kechil (terrene at bukit timah),1.341529,103.770727,9,17,49,200515,5
1,lorong pisang asam,1.343637,103.772753,9,17,49,200515,5
7,lorong pisang emas,1.3439616,103.7715551,9,17,49,200515,5
2,lorong pisang udang,1.343405,103.772036,9,17,49,200515,5
3,upper bukit timah view (bukit regency),1.346913,103.770919,9,17,49,200515,5
9,yuk tong avenue,1.344248,103.774273,9,17,49,200515,5
1,yishun avenue 5,1.430478,103.831047,10,2,39,200515,5
3,yishun avenue 5 (block 101),1.431295,103.827589,10,2,39,200515,5
1,yishun avenue 5 (block 102),1.431069,103.828881,10,2,39,200515,5
12,yishun avenue 5 (block 701),1.4299943,103.8286331,10,2,39,200515,5
3,yishun avenue 5 (block 702),1.429859,103.829471,10,2,39,200515,5
6,yishun avenue 5 (block 703),1.4296592,103.8286817,10,2,39,200515,5
3,yishun avenue 5 (block 704),1.4293745,103.8289534,10,2,39,200515,5
1,yishun avenue 5 (block 705),1.42914,103.829348,10,2,39,200515,5
3,yishun avenue 5 (block 706),1.4289503,103.828765,10,2,39,200515,5
1,yishun avenue 5 (block 709),1.428631,103.8275578,10,2,39,200515,5
1,yishun avenue 5 (block 710),1.4282459,103.827529,10,2,39,200515,5
1,yishun avenue 5 (block 711),1.4280713,103.8270581,10,2,39,200515,5
1,yishun ring road (block 103),1.431578,103.828487,10,2,39,200515,5
1,yishun ring road (block 140),1.4311799,103.8303959,10,2,39,200515,5
1,yishun street 71,1.427159,103.829508,10,2,39,200515,5
1,ang mo kio avenue 2,1.372733,103.8331724,11,9,32,200515,5
1,jalan chengam,1.3725353,103.831873,11,9,32,200515,5
1,jalan gelenggang,1.374266,103.830300,11,9,32,200515,5
3,jalan leban,1.3731142,103.8307357,11,9,32,200515,5
1,saint nicholas view,1.3732959,103.8327755,11,9,32,200515,5
10,sembawang hills drive,1.3759482,103.8304284,11,9,32,200515,5
1,thomson heights,1.377230,103.831148,11,9,32,200515,5
2,thomson hill,1.377694,103.833071,11,9,32,200515,5
1,thomson terrace,1.3777812,103.8315084,11,9,32,200515,5
4,thomson walk,1.3765497,103.8326817,11,9,32,200515,5
7,thomson view,1.356596,103.830749,11,9,32,200515,5
10,fulton avenue,1.3618407,103.8337483,12,8,27,200515,5
13,fulton road,1.3616189,103.832737,12,8,27,200515,5
2,sin ming avenue (block 402),1.362765,103.832646,12,8,27,200515,5
1,sin ming avenue (block 403),1.3628453,103.8334355,12,8,27,200515,5
1,sin ming avenue (block 410),1.362842,103.835617,12,8,27,200515,5
1,lorong 1 toa payoh (block 108),1.341524,103.846995,13,6,26,200515,5
4,lorong 1 toa payoh (block 240),1.340921,103.850720,13,6,26,200515,5
6,toa payoh north (block 199),1.342120,103.850296,13,6,26,200515,5
2,toa payoh north (block 200),1.341443,103.851095,13,6,26,200515,5
2,toa payoh north (block 201),1.3413764,103.8503399,13,6,26,200515,5
2,toa payoh north (block 202),1.3414861,103.8495995,13,6,26,200515,5
3,toa payoh north (block 203),1.3420893,103.8491297,13,6,26,200515,5
6,toa payoh north (block 204),1.341526,103.848966,13,6,26,200515,5
2,marine drive (block 60),1.303494,103.9083265,14,6,26,200515,5
1,marine drive (block 61),1.3030647,103.9087516,14,6,26,200515,5
2,marine drive (block 62),1.302679,103.909040,14,6,26,200515,5
6,marine drive (block 63),1.3023525,103.9093065,14,6,26,200515,5
5,marine drive (block 64),1.302105,103.909392,14,6,26,200515,5
1,marine drive (block 66),1.303918,103.909769,14,6,26,200515,5
1,marine drive (block 71),1.304611,103.908712,14,6,26,200515,5
2,marine drive (block 72),1.304280,103.908298,14,6,26,200515,5
1,marine drive (block 73),1.3037451,103.9082558,14,6,26,200515,5
1,marine drive (block 74),1.303677,103.907250,14,6,26,200515,5
1,marine drive (block 77),1.3020154,103.9085823,14,6,26,200515,5
3,marine drive (block 79),1.301435,103.907819,14,6,26,200515,5
1,potong pasir avenue 1 (block 102),1.3336392,103.8687799,15,18,26,200515,5
3,potong pasir avenue 1 (block 104),1.334392,103.869243,15,18,26,200515,5
3,potong pasir avenue 1 (block 105),1.3343943,103.8685657,15,18,26,200515,5
1,potong pasir avenue 1 (block 106),1.334214,103.868032,15,18,26,200515,5
3,potong pasir avenue 1 (block 107),1.334656,103.868221,15,18,26,200515,5
2,potong pasir avenue 1 (block 108),1.3349768,103.8677682,15,18,26,200515,5
1,potong pasir avenue 1 (block 109),1.334907,103.867520,15,18,26,200515,5
3,potong pasir avenue 1 (block 122),1.335141,103.866279,15,18,26,200515,5
1,potong pasir avenue 1 (block 123),1.335260,103.865783,15,18,26,200515,5
1,potong pasir avenue 1 (block 125),1.335495,103.865150,15,18,26,200515,5
1,potong pasir avenue 1 (block 126),1.335009,103.865213,15,18,26,200515,5
1,potong pasir avenue 1 (block 146),1.331837,103.867242,15,18,26,200515,5
1,potong pasir avenue 2 (block 145),1.332432,103.866037,15,18,26,200515,5
1,potong pasir avenue 3 (block 134),1.334612,103.866351,15,18,26,200515,5
1,potong pasir avenue 3 (block 140),1.333718,103.866706,15,18,26,200515,5
1,potong pasir avenue 3 (block 141),1.334039,103.867366,15,18,26,200515,5
1,woodsville close,1.329886,103.867998,15,18,26,200515,5
1,bideford road (richmond park),1.304927,103.836397,16,16,25,200515,5
1,jalan elok,1.306175,103.835371,16,16,25,200515,5
2,jalan jintan,1.305790,103.834430,16,16,25,200515,5
16,jalan jintan (kim sia court),1.305930,103.833845,16,16,25,200515,5
4,jalan kayu manis,1.304773,103.834824,16,16,25,200515,5
1,jalan lada puteh,1.305299,103.834594,16,16,25,200515,5
1,hougang avenue 8 (block 644),1.371417,103.881447,17,7,25,200515,5
1,hougang avenue 8 (block 649),1.3724106,103.8805931,17,7,25,200515,5
1,hougang avenue 8 (block 650),1.3721634,103.881242,17,7,25,200515,5
1,hougang avenue 8 (block 651),1.372645,103.881121,17,7,25,200515,5
1,hougang avenue 8 (block 652),1.372430,103.881598,17,7,25,200515,5
2,hougang avenue 8 (block 654),1.372797,103.881827,17,7,25,200515,5
2,hougang street 92 (block 936),1.3746824,103.8799635,17,7,25,200515,5
4,hougang street 92 (block 938),1.374414,103.879670,17,7,25,200515,5
1,hougang street 92 (block 940),1.3735204,103.8798173,17,7,25,200515,5
6,hougang street 92 (block 941),1.3736312,103.8791183,17,7,25,200515,5
2,hougang street 92 (block 942),1.3732959,103.8806103,17,7,25,200515,5
2,hougang street 92 (block 943),1.373899,103.880804,17,7,25,200515,5
1,hougang street 92 (regent ville),1.374262,103.878479,17,7,25,200515,5
2,jalan girang,1.3482721,103.8671058,18,8,24,200515,5
1,jalan riang,1.346885,103.866479,18,8,24,200515,5
5,jalan sukachita,1.3481787,103.867327,18,8,24,200515,5
2,matlock rise,1.347460,103.863635,18,8,24,200515,5
3,melrose drive,1.3485742,103.8658075,18,8,24,200515,5
6,serangoon avenue 3 (amaranda gardens),1.349413,103.867011,18,8,24,200515,5
1,serangoon avenue 3 (golden heights),1.349626,103.865955,18,8,24,200515,5
1,serangoon avenue 3 (block 324),1.35131,103.86876,18,8,24,200515,5
2,serangoon avenue 3 (block 329),1.349769,103.868215,18,8,24,200515,5
1,sunridge park road,1.347692,103.864351,18,8,24,200515,5
2,woodlands drive 16 (block 541),1.427968,103.7930112,19,5,24,200515,5
3,woodlands drive 16 (block 581),1.429987,103.7963969,19,5,24,200515,5
2,woodlands drive 16 (block 582),1.430242,103.7958009,19,5,24,200515,5
1,woodlands drive 16 (block 583),1.430556,103.795354,19,5,24,200515,5
1,woodlands drive 16 (block 585),1.429309,103.795498,19,5,24,200515,5
2,woodlands drive 16 (block 586),1.4287026,103.7947727,19,5,24,200515,5
3,woodlands drive 16 (block 587),1.428601,103.795450,19,5,24,200515,5
3,woodlands drive 16 (block 588),1.427787,103.794715,19,5,24,200515,5
6,woodlands drive 16 (block 589),1.427919,103.795271,19,5,24,200515,5
1,woodlands drive 44 (block 553),1.4315613,103.795109,19,5,24,200515,5
6,flower road,1.360238,103.881326,20,2,23,200515,5
5,highland road,1.3578622,103.8788124,20,2,23,200515,5
3,palm grove avenue (palm grove condominium),1.359526,103.878802,20,2,23,200515,5
5,richards avenue,1.3618734,103.8817394,20,2,23,200515,5
1,richards place,1.3619294,103.8806616,20,2,23,200515,5
3,teow hock avenue,1.3618413,103.8799705,20,2,23,200515,5
9,jalan kuras,1.374831,103.829520,21,14,23,200515,5
6,jalan leban,1.3731142,103.8307357,21,14,23,200515,5
1,jalan menarong,1.3709941,103.8298802,21,14,23,200515,5
3,jalan rukam,1.3716809,103.8301916,21,14,23,200515,5
2,jalan sappan,1.372464,103.831078,21,14,23,200515,5
2,saint nicholas view,1.3732959,103.8327755,21,14,23,200515,5
1,alkaff crescent (block 115),1.336684,103.872639,22,16,22,200515,5
2,alkaff crescent (block 115a),1.336536,103.872491,22,16,22,200515,5
1,alkaff crescent (block 115c),1.337384,103.872669,22,16,22,200515,5
1,alkaff crescent (block 118a),1.336817,103.873756,22,16,22,200515,5
5,bidadari park drive,1.337985,103.872385,22,16,22,200515,5
1,bidadari park drive (block 102b),1.336577,103.871819,22,16,22,200515,5
1,bidadari park drive (block 105),1.333623,103.870125,22,16,22,200515,5
6,bidadari park drive (block 106a),1.334338,103.871357,22,16,22,200515,5
2,bidadari park drive (block 106b),1.334024,103.871579,22,16,22,200515,5
1,pheng geck avenue (nin residence),1.332783,103.869910,22,16,22,200515,5
1,wan tho avenue,1.3325277,103.8717469,22,16,22,200515,5
3,lentor crescent,1.389638,103.834366,23,6,22,200515,5
5,lentor lane,1.388538,103.835592,23,6,22,200515,5
10,lentor place,1.388849,103.835040,23,6,22,200515,5
1,lentor road,1.388252,103.837849,23,6,22,200515,5
1,lentor street,1.390581,103.834271,23,6,22,200515,5
1,lentor terrace,1.388639,103.836967,23,6,22,200515,5
1,lentor way,1.388699,103.836212,23,6,22,200515,5
1,florence close,1.362085,103.886318,24,14,20,200515,5
2,kovan road,1.3586534,103.8813679,24,14,20,200515,5
4,kovan road (kovan melody),1.359738,103.883516,24,14,20,200515,5
2,kovan road (kovan residences),1.3609976,103.8848744,24,14,20,200515,5
1,kovan rise (kovan regency),1.363188,103.885372,24,14,20,200515,5
6,lowland road,1.361446,103.883249,24,14,20,200515,5
3,simon lane,1.3633389,103.8845221,24,14,20,200515,5
1,simon walk,1.3620646,103.8844836,24,14,20,200515,5
1,ang mo kio avenue 3 (block 311),1.3666415,103.8488332,25,6,18,200515,5
3,ang mo kio avenue 3 (block 313),1.3666484,103.8501434,25,6,18,200515,5
1,ang mo kio avenue 3 (block 322),1.368396,103.847754,25,6,18,200515,5
1,ang mo kio avenue 3 (block 327),1.367065,103.846874,25,6,18,200515,5
1,ang mo kio avenue 3 (block 343),1.3683799,103.849088,25,6,18,200515,5
6,ang mo kio avenue 3 (block 344),1.3679878,103.8491787,25,6,18,200515,5
4,ang mo kio avenue 3 (block 345),1.367563,103.849757,25,6,18,200515,5
1,ang mo kio avenue 3 (block 346),1.3671343,103.8497283,25,6,18,200515,5
1,chapel road,1.3069846,103.9070926,26,2,18,200515,5
2,cheow keng road,1.3073888,103.905797,26,2,18,200515,5
2,east coast road,1.3089152,103.9119581,26,2,18,200515,5
4,joo chiat road,1.309934,103.9020481,26,2,18,200515,5
2,marine parade,1.303862,103.906498,26,2,18,200515,5
6,sea avenue,1.3053773,103.9072117,26,2,18,200515,5
1,tembeling road,1.3105306,103.902828,26,2,18,200515,5
1,clacton road,1.299561,103.892034,27,13,17,200515,5
3,crescent road,1.304822,103.893071,27,13,17,200515,5
3,jalan nuri,1.2986648,103.8928225,27,13,17,200515,5
1,jalan seaview,1.300849,103.895891,27,13,17,200515,5
1,jalan sedap,1.300027,103.895490,27,13,17,200515,5
1,meyer road,1.297127,103.8913328,27,13,17,200515,5
3,meyer road (the makena),1.297351,103.894548,27,13,17,200515,5
2,mountbatten road,1.3034559,103.8845818,27,13,17,200515,5
1,meyer road (peach garden),1.298139,103.895510,27,13,17,200515,5
1,walton road,1.2992741,103.8932002,27,13,17,200515,5
3,glasgow road,1.36162,103.878666,28,1,17,200515,5
5,jansen road,1.3595474,103.8772902,28,1,17,200515,5
1,lange road,1.3586461,103.8767768,28,1,17,200515,5
1,palm grove avenue,1.3613224,103.8794974,28,1,17,200515,5
5,rosyth avenue,1.3612426,103.8773466,28,1,17,200515,5
2,sandilands road,1.362627,103.8782648,28,1,17,200515,5
7,lengkong dua,1.3252194,103.9121199,29,2,17,200515,5
5,lengkong satu,1.3257337,103.9129996,29,2,17,200515,5
4,lengkong tiga,1.3257666,103.9111599,29,2,17,200515,5
1,lengkong tiga (block 114),1.3233082,103.9120539,29,2,17,200515,5
8,lorong 1 toa payoh (block 236),1.340580,103.852202,30,2,13,200515,5
3,lorong 1 toa payoh (block 237),1.339934,103.851972,30,2,13,200515,5
2,lorong 1 toa payoh (block 238),1.340346,103.851406,30,2,13,200515,5
1,lorong 21 geylang,1.3140722,103.8800548,31,1,12,200515,5
1,lorong 23 geylang,1.3148629,103.881296,31,1,12,200515,5
1,sims drive (block 44),1.3164043,103.8771131,31,1,12,200515,5
6,sims drive (block 50),1.316616,103.8784359,31,1,12,200515,5
1,sims drive (sims urban oasis),1.319668,103.881063,31,1,12,200515,5
2,sims place (block 52),1.316652,103.880308,31,1,12,200515,5
5,woodlands street 81 (block 871),1.443818,103.789081,32,6,12,200515,5
5,woodlands street 81 (block 872),1.443946,103.789887,32,6,12,200515,5
2,woodlands street 82 (block 882),1.444267,103.790711,32,6,12,200515,5
2,amber gardens (one amber),1.301403,103.898181,33,3,11,200515,5
1,amber gardens (the esta),1.301812,103.899202,33,3,11,200515,5
1,haig road,1.3095036,103.8977451,33,3,11,200515,5
3,jalan binjai,1.304754,103.899383,33,3,11,200515,5
1,jalan tembusu,1.304544,103.899034,33,3,11,200515,5
1,jalan gajus,1.304317,103.899976,33,3,11,200515,5
1,mountbatten road,1.3034559,103.8845818,33,3,11,200515,5
1,mugliston road,1.3045976,103.9009223,33,3,11,200515,5
5,chiltern drive,1.3487721,103.8634687,34,7,11,200515,5
1,chuan close,1.349532,103.861224,34,7,11,200515,5
4,cotswold close,1.346532,103.862191,34,7,11,200515,5
1,dunsfold drive,1.346249,103.860934,34,7,11,200515,5
1,dakota crescent (block 60),1.30745,103.8889584,35,6,11,200515,5
1,dakota crescent (block 62),1.307977,103.888812,35,6,11,200515,5
3,dakota crescent (dakota residences),1.306140,103.886775,35,6,11,200515,5
2,dakota crescent (waterbank at dakota),1.306757,103.888895,35,6,11,200515,5
3,jalan dua (block 97),1.3089564,103.888358,35,6,11,200515,5
1,jalan satu,1.309381,103.886723,35,6,11,200515,5
1,ang mo kio avenue 3 (block 427),1.3693402,103.8544579,36,6,10,200515,5
2,ang mo kio avenue 10 (block 433),1.368135,103.854433,36,6,10,200515,5
2,ang mo kio avenue 10 (block 435),1.367768,103.854190,36,6,10,200515,5
1,ang mo kio avenue 10 (block 444),1.366643,103.855438,36,6,10,200515,5
1,ang mo kio avenue 10 (block 465),1.366291,103.857016,36,6,10,200515,5
1,ang mo kio avenue 10 (block 466),1.365868,103.856877,36,6,10,200515,5
1,ang mo kio avenue 10 (block 467),1.36538,103.856725,36,6,10,200515,5
1,ang mo kio avenue 10 (block 470),1.364171,103.8565785,36,6,10,200515,5
2,choa chu kang crescent (block 671),1.402551,103.747978,37,7,10,200515,5
4,choa chu kang crescent (block 671a),1.402153,103.747997,37,7,10,200515,5
3,choa chu kang crescent (block 672),1.402210,103.747511,37,7,10,200515,5
1,choa chu kang crescent (block 672b),1.4018947,103.74708,37,7,10,200515,5
10,woodleigh link,1.340810,103.871850,38,9,10,200515,5
1,geylang east avenue 1 (block 131),1.3167757,103.8868349,39,8,8,200515,5
1,geylang road,1.313431,103.883767,39,8,8,200515,5
3,lorong 31 geylang,1.31442,103.8870327,39,8,8,200515,5
1,lorong 32 geylang,1.311914,103.886988,39,8,8,200515,5
1,lorong 33 geylang,1.3152493,103.8877469,39,8,8,200515,5
1,lorong 36 geylang,1.3133594,103.8884015,39,8,8,200515,5
3,nim road,1.382431,103.8633118,40,4,8,200515,5
5,nim road (nim gardens),1.381601,103.862859,40,4,8,200515,5
1,ang mo kio avenue 3 (block 570),1.3698332,103.8558859,41,5,7,200515,5
1,ang mo kio avenue 10 (block 532),1.3737839,103.854658,41,5,7,200515,5
1,ang mo kio avenue 10 (block 544),1.373805,103.85637,41,5,7,200515,5
1,ang mo kio avenue 10 (block 545),1.373267,103.856354,41,5,7,200515,5
1,ang mo kio avenue 10 (block 553),1.3724909,103.857264,41,5,7,200515,5
1,ang mo kio avenue 10 (block 561),1.3705725,103.85786,41,5,7,200515,5
1,ang mo kio avenue 10 (block 575),1.3714234,103.8558242,41,5,7,200515,5
7,bangkit road (chestervale),1.378576,103.775032,42,5,7,200515,5
5,cotswold close,1.346532,103.862191,43,5,7,200515,5
1,dunsfold drive,1.346249,103.860934,43,5,7,200515,5
1,lynwood grove,1.345084,103.862855,43,5,7,200515,5
2,eunos crescent (block 1),1.3207684,103.9023615,44,1,7,200515,5
2,eunos crescent (block 31),1.320364,103.90185,44,1,7,200515,5
1,eunos crescent (block 34),1.320973,103.900803,44,1,7,200515,5
1,eunos crescent (block 35),1.3208135,103.9024346,44,1,7,200515,5
1,eunos road 2,1.321523,103.899723,44,1,7,200515,5
2,lorong 7 toa payoh (block 8),1.337857,103.856446,45,4,7,200515,5
1,lorong 7 toa payoh (block 10),1.337197,103.857012,45,4,7,200515,5
1,lorong 7 toa payoh (block 12),1.336721,103.857473,45,4,7,200515,5
3,lorong 7 toa payoh (block 14a),1.336221,103.858479,45,4,7,200515,5
1,lucky gardens,1.3193583,103.9409121,46,5,7,200515,5
2,lucky heights,1.3175232,103.9408108,46,5,7,200515,5
3,lucky view,1.3178975,103.9395054,46,5,7,200515,5
1,sennett avenue,1.3188413,103.9386818,46,5,7,200515,5
6,marlene avenue,1.3611304,103.8702353,47,7,7,200515,5
1,plantation avenue,1.3591017,103.8731195,47,7,7,200515,5
3,potong pasir avenue 1 (block 113),1.336258,103.863422,48,5,7,200515,5
2,potong pasir avenue 1 (block 114),1.336831,103.863258,48,5,7,200515,5
2,potong pasir avenue 1 (block 118),1.3355,103.862635,48,5,7,200515,5
6,woodlands avenue 6 (block 627),1.4335047,103.801018,49,5,7,200515,5
1,woodlands ring road (block 629),1.4341915,103.8009722,49,5,7,200515,5
6,ang mo kio avenue 2 (the panorama),1.375768,103.834439,50,5,6,200515,5
1,changi road,1.3183019,103.9085734,51,3,6,200515,5
5,kampong eunos (eunos park),1.318524,103.906425,51,3,6,200515,5
1,hougang avenue 8 (block 443),1.379624,103.893201,52,5,6,200515,5
1,hougang avenue 8 (block 540),1.376459,103.890846,52,5,6,200515,5
2,hougang street 51 (block 548),1.3795519,103.891404,52,5,6,200515,5
1,hougang street 51 (block 555),1.379654,103.889735,52,5,6,200515,5
1,hougang street 52 (block 538),1.377884,103.890139,52,5,6,200515,5
3,lorong 4 geylang,1.3094907,103.8761659,53,6,6,200515,5
1,lorong 6 geylang,1.3117088,103.8764514,53,6,6,200515,5
1,lorong 10 geylang,1.3120539,103.8775528,53,6,6,200515,5
1,lorong tahar,1.3125307,103.8753906,53,6,6,200515,5
6,potong pasir avenue 1,1.334794,103.867104,54,6,6,200515,5
5,dairy farm road (the dairy farm),1.3618794,103.7753145,55,5,5,200515,5
4,hougang avenue 9 (block 953),1.376603,103.877403,56,4,5,200515,5
1,hougang street 91 (block 956),1.376774,103.878801,56,4,5,200515,5
2,lorong 14 geylang,1.3113118,103.8791529,57,4,5,200515,5
3,lorong 16 geylang,1.310902,103.8799478,57,4,5,200515,5
1,pending road (block 227),1.374982,103.771548,58,4,5,200515,5
1,petir road (block 218),1.374505,103.773478,58,4,5,200515,5
2,petir road (block 219),1.3741509,103.772696,58,4,5,200515,5
1,petir road (block 220),1.374569,103.772862,58,4,5,200515,5
1,woodlands street 82 (block 816),1.4420077,103.7900851,59,4,5,200515,5
1,woodlands street 82 (block 818),1.4416525,103.7900426,59,4,5,200515,5
3,woodlands street 82 (block 821),1.4408892,103.7900872,59,4,5,200515,5
1,hume avenue (hillington green),1.359898,103.764654,60,2,4,200515,5
3,hume avenue (hillview green),1.357832,103.764176,60,2,4,200515,5
1,jalan arif,1.367397,103.883957,61,4,4,200515,5
1,kang choo bin road,1.3655499,103.8824592,61,4,4,200515,5
2,simon place,1.364812,103.88375,61,4,4,200515,5
2,jalan chulek,1.3663067,103.8678814,62,2,4,200515,5
2,walmer drive,1.3653387,103.8691882,62,2,4,200515,5
1,jurong east street 31 (block 343),1.345984,103.731124,63,2,4,200515,5
1,jurong east street 32 (block 309),1.347746,103.733604,63,2,4,200515,5
1,jurong east street 32 (block 312),1.3470089,103.7325539,63,2,4,200515,5
1,jurong east street 32 (block 314),1.346850,103.733045,63,2,4,200515,5
2,lorong 1 toa payoh (block 118),1.339572,103.844836,64,4,4,200515,5
1,lorong 2 toa payoh (block 122),1.339821,103.846152,64,4,4,200515,5
1,lorong 3 toa payoh (trevista),1.3377717,103.8467378,64,4,4,200515,5
3,marine vista (neptune court),1.306364,103.922089,65,3,4,200515,5
1,siglap road (mandarin gardens),1.307036,103.924388,65,3,4,200515,5
4,mei hwan drive,1.3536933,103.8610208,66,4,4,200515,5
4,poh huat crescent,1.36778,103.881361,67,4,4,200515,5
4,serangoon avenue 3 (the springbloom),1.351189,103.863726,68,4,4,200515,5
1,tampines street 34 (block 367),1.3581446,103.9602324,69,2,4,200515,5
1,tampines street 34 (block 367a),1.3577464,103.9597015,69,2,4,200515,5
2,tampines street 34 (block 370),1.3579069,103.9595452,69,2,4,200515,5
3,tampines street 42 (block 450a),1.358418,103.952229,70,2,4,200515,5
1,tampines street 42 (block 450c),1.357312,103.951684,70,2,4,200515,5
