1,canberra road (block 420),1.452561,103.818836,2,7,68,160810,8
1,canberra road (block 423),1.4537119,103.818214,2,7,68,160810,8
1,sembawang drive (block 406),1.4529974,103.8170158,2,7,68,160810,8
2,sembawang drive (block 410),1.4527337,103.8179431,2,7,68,160810,8
1,sembawang drive (block 411),1.452294,103.818047,2,7,68,160810,8
2,sembawang drive (block 470),1.451642,103.8150676,2,7,68,160810,8
1,sembawang drive (block 473),1.4512177,103.8163786,2,7,68,160810,8
1,sembawang drive (block 471),1.45189,103.8157049,2,7,68,160810,8
2,sembawang drive (block 476),1.4514387,103.8169661,2,7,68,160810,8
1,sembawang drive (block 478),1.4525532,103.8162965,2,7,68,160810,8
1,sembawang drive (block 479),1.4525068,103.8158229,2,7,68,160810,8
9,sembawang drive (block 480),1.4522363,103.8151565,2,7,68,160810,8
3,sembawang drive (block 481),1.4527645,103.815155,2,7,68,160810,8
2,tampines avenue 8 (block 878),1.35219,103.931279,3,4,52,160810,8
3,tampines avenue 8 (block 879),1.352041,103.930972,3,4,52,160810,8
2,tampines avenue 8 (block 880),1.351443,103.931629,3,4,52,160810,8
1,tampines avenue 8 (block 880a),1.352011,103.931962,3,4,52,160810,8
1,tampines avenue 8 (block 891),1.3491298,103.9310667,3,4,52,160810,8
1,tampines avenue 8 (block 892a),1.348862,103.92954,3,4,52,160810,8
1,tampines street 81 (block 827a),1.349914,103.932728,3,4,52,160810,8
4,tampines street 81 (block 887),1.3504501,103.9318355,3,4,52,160810,8
2,tampines street 81 (block 888),1.3508579,103.931033,3,4,52,160810,8
1,tampines street 81 (block 888a),1.3505454,103.9308163,3,4,52,160810,8
2,tampines street 81 (block 894),1.348652,103.9318953,3,4,52,160810,8
1,tampines street 81 (block 894a),1.347971,103.9318569,3,4,52,160810,8
1,tampines street 81 (block 895),1.347751,103.931698,3,4,52,160810,8
2,tampines street 83 (block 837),1.350902,103.934264,3,4,52,160810,8
1,tampines street 83 (block 882a),1.351419,103.933555,3,4,52,160810,8
4,tampines street 83 (block 884),1.351501,103.932736,3,4,52,160810,8
1,tampines street 83 (block 885),1.351142,103.932848,3,4,52,160810,8
3,tampines street 83 (block 886),1.351025,103.932154,3,4,52,160810,8
2,tampines street 84 (block 874a),1.353132,103.932067,3,4,52,160810,8
1,tampines street 84 (block 875),1.352675,103.931848,3,4,52,160810,8
5,tampines street 84 (block 876),1.3530944,103.9312062,3,4,52,160810,8
3,tampines street 84 (block 877),1.352494,103.931454,3,4,52,160810,8
2,tampines street 84 (block 881),1.352306,103.932625,3,4,52,160810,8
2,tampines street 84 (block 882),1.352018,103.933357,3,4,52,160810,8
4,tampines street 84 (block 883),1.351921,103.932892,3,4,52,160810,8
21,belgravia drive,1.379190,103.865797,4,3,34,160810,8
2,stratton walk,1.3795217,103.8668934,4,3,34,160810,8
7,stratton place,1.3801641,103.8669051,4,3,34,160810,8
4,stratton road,1.3808994,103.8662928,4,3,34,160810,8
1,beatty road (wu de building),1.313999,103.857899,5,5,24,160810,8
3,flanders square,1.3118771,103.8572139,5,5,24,160810,8
3,jalan besar,1.3088238,103.8574999,5,5,24,160810,8
5,kitchener link (city square residences),1.310726,103.857398,5,5,24,160810,8
1,marne road,1.3127877,103.8574917,5,5,24,160810,8
2,marne road (studios @ marne),1.313043,103.856900,5,5,24,160810,8
2,petain road,1.3121536,103.8581934,5,5,24,160810,8
1,sturdee road,1.312968,103.8584371,5,5,24,160810,8
4,sturdee road (kerrisdale),1.3132789,103.8579597,5,5,24,160810,8
2,sturdee road north (sturdee view),1.313769,103.857682,5,5,24,160810,8
18,loyang rise,1.363207,103.964798,6,4,20,160810,8
2,loyang view,1.3643145,103.9666893,6,4,20,160810,8
5,eastwood drive,1.323331,103.9557335,7,5,19,160810,8
9,eastwood green,1.3228287,103.9561278,7,5,19,160810,8
1,eastwood place,1.3221361,103.9562672,7,5,19,160810,8
1,eastwood walk,1.3224981,103.9567406,7,5,19,160810,8
1,eastwood green (eastwood green terrace),1.322462,103.955516,7,5,19,160810,8
1,eastwood road (eastwood centre),1.321492,103.955553,7,5,19,160810,8
1,taman bedok,1.3247161,103.954121,7,5,19,160810,8
1,bedok rise,1.3263497,103.94844,8,5,16,160810,8
5,bedok terrace,1.3254162,103.9479906,8,5,16,160810,8
2,jalan langgar bedok,1.325773,103.950017,8,5,16,160810,8
1,jalan limau kasturi,1.324314,103.9457148,8,5,16,160810,8
2,jalan limau manis,1.3241112,103.9480038,8,5,16,160810,8
1,jalan limau nipis,1.3250155,103.9486971,8,5,16,160810,8
2,jalan limau purut,1.3235044,103.9482431,8,5,16,160810,8
1,limau garden,1.3223613,103.9491761,8,5,16,160810,8
1,limau rise,1.3240655,103.9496037,8,5,16,160810,8
7,yishun avenue 4 (block 658),1.4219035,103.8394515,9,8,15,160810,8
1,yishun avenue 4 (block 659),1.421552,103.8393064,9,8,15,160810,8
1,yishun avenue 4 (block 660),1.4217541,103.8399255,9,8,15,160810,8
1,yishun avenue 4 (block 661),1.4222734,103.8406935,9,8,15,160810,8
1,yishun avenue 4 (block 663a),1.420191,103.839682,9,8,15,160810,8
3,yishun street 61 (block 639),1.4205919,103.8383027,9,8,15,160810,8
1,yishun street 61 (block 640),1.421111,103.8386809,9,8,15,160810,8
1,fernwood terrace (fernwood towers),1.309614,103.924914,10,4,13,160810,8
2,jalan sempadan (villa marina),1.310747,103.927427,10,4,13,160810,8
1,jalan sempadan,1.3118753,103.9274343,10,4,13,160810,8
2,siglap road,1.313587,103.923105,10,4,13,160810,8
2,tay lian teck drive,1.3119905,103.9291051,10,4,13,160810,8
1,upper east coast road (chiang's court),1.3129176,103.9288547,10,4,13,160810,8
4,upper east coast road,1.314864,103.940245,10,4,13,160810,8
1,ang mo kio avenue 10 (block 416),1.3645799,103.854932,11,4,12,160810,8
1,ang mo kio avenue 10 (block 432),1.3682897,103.8535289,11,4,12,160810,8
1,ang mo kio avenue 10 (block 436),1.3673639,103.8539335,11,4,12,160810,8
1,ang mo kio avenue 10 (block 438),1.367065,103.853798,11,4,12,160810,8
1,ang mo kio avenue 10 (block 442),1.365691,103.855157,11,4,12,160810,8
2,ang mo kio avenue 10 (block 443),1.366129,103.855221,11,4,12,160810,8
2,ang mo kio avenue 10 (block 444),1.366643,103.855438,11,4,12,160810,8
3,ang mo kio avenue 10 (block 445),1.3670101,103.855623,11,4,12,160810,8
1,bedok reservoir road (block 128),1.333505,103.911545,12,1,10,160810,8
1,bedok reservoir road (block 134),1.332773,103.912496,12,1,10,160810,8
1,bedok reservoir road (block 146),1.3346039,103.911889,12,1,10,160810,8
1,bedok reservoir road (block 601),1.330042,103.911522,12,1,10,160810,8
5,bedok reservoir road (block 604),1.3307501,103.9131087,12,1,10,160810,8
1,bedok reservoir road (block 609),1.3318329,103.9131117,12,1,10,160810,8
2,bedok place,1.325597,103.953595,13,2,9,160810,8
3,bedok road,1.3265276,103.9512545,13,2,9,160810,8
3,jalan nipah,1.3258352,103.9526146,13,2,9,160810,8
1,minaret walk,1.324243,103.951823,13,2,9,160810,8
2,cashew road (cashew heights),1.3716323,103.7674843,14,1,8,160810,8
1,gangsa road (block 146),1.375683,103.765969,14,1,8,160810,8
1,gangsa road (block 152),1.375202,103.765877,14,1,8,160810,8
1,gangsa road (block 153),1.374975,103.765451,14,1,8,160810,8
1,gangsa road (block 155),1.3753004,103.76503,14,1,8,160810,8
1,gangsa road (block 163),1.3763142,103.7645327,14,1,8,160810,8
1,petir road (maysprings),1.377381,103.763305,14,1,8,160810,8
1,elliot walk,1.312104,103.931368,15,2,8,160810,8
6,nallur road,1.3123906,103.9324558,15,2,8,160810,8
1,palm road,1.3138299,103.9310084,15,2,8,160810,8
1,jalan kakatua,1.3443186,103.7662492,16,2,8,160810,8
2,jalan layang layang,1.3448367,103.7666292,16,2,8,160810,8
1,jalan selanting,1.3444718,103.7679054,16,2,8,160810,8
4,jalan selanting (selanting green),1.3428709,103.76882,16,2,8,160810,8
3,kang ching road (block 347),1.340313,103.719949,17,7,8,160810,8
4,kang ching road (block 348),1.3399467,103.7200696,17,7,8,160810,8
1,yuan ching road (yuan ching road apartments),1.341171,103.721668,17,7,8,160810,8
1,east coast road,1.3089152,103.9119581,18,1,6,160810,8
1,east coast road (east grove),1.3054949,103.9063542,18,1,6,160810,8
2,east coast road (heritage east),1.309153,103.912551,18,1,6,160810,8
1,saint patrick's road (tierra vue),1.307494,103.913872,18,1,6,160810,8
1,telok kurau road,1.313662,103.910296,18,1,6,160810,8
6,seletar north link,1.4254334,103.8828069,19,1,6,160810,8
2,jalan songket,1.3566898,103.8864365,20,1,5,160810,8
3,surin avenue,1.355591,103.882691,20,1,5,160810,8
4,changi road,1.3183019,103.9085734,21,4,4,160810,8
4,fraser street,1.3006976,103.857684,22,3,4,160810,8
4,west coast road (block 519),1.3076744,103.7595122,23,3,4,160810,8
1,bendemeer road (block 28),1.318694,103.8632329,24,2,3,160810,8
1,bendemeer road (block 30),1.3194317,103.8640138,24,2,3,160810,8
1,whampoa west (block 34),1.3204115,103.8637264,24,2,3,160810,8
2,jalan jarak,1.3825537,103.8724437,25,3,3,160810,8
1,jalan sindor,1.3829461,103.8742393,25,3,3,160810,8
1,jalan rahmat,1.3213009,103.9079718,26,3,3,160810,8
1,jalan yasin,1.3209405,103.906296,26,3,3,160810,8
1,lorong sarina (casa sarina),1.320449,103.907091,26,3,3,160810,8
3,kaki bukit industrial terrace,1.3357978,103.9021495,27,2,3,160810,8
3,lorong lew lian (cherryhill condominium),1.350312,103.877732,28,3,3,160810,8
1,serangoon avenue 4 (block 225),1.356956,103.870077,29,2,3,160810,8
1,serangoon avenue 4 (block 228),1.35642,103.870132,29,2,3,160810,8
1,serangoon avenue 4 (block 229),1.3559785,103.8702419,29,2,3,160810,8
3,yishun street 22 (block 269),1.4371095,103.8402837,30,2,3,160810,8
1,ang mo kio avenue 5 (block 520),1.373385,103.851224,31,2,2,160810,8
1,ang mo kio avenue 5 (block 521),1.373532,103.851676,31,2,2,160810,8
1,bedok south avenue 2 (block 37),1.3219107,103.9398464,32,1,2,160810,8
1,bedok south road (block 41),1.321135,103.94071,32,1,2,160810,8
1,bukit batok west avenue 5 (block 391),1.3659006,103.752797,33,1,2,160810,8
1,bukit batok west avenue 5 (block 395),1.3663492,103.7523799,33,1,2,160810,8
1,fernvale link (block 415a),1.394190,103.879400,34,1,2,160810,8
1,fernvale link (block 415b),1.393922,103.879355,34,1,2,160810,8
2,jalan peradun,1.3831654,103.8690778,35,1,2,160810,8
2,lengkong tujoh (vacanza @ east),1.328850,103.914746,37,2,2,160810,8
1,lorong 14 geylang (wing fong mansions),1.310337,103.8792887,38,1,2,160810,8
1,lorong 16 geylang,1.310902,103.8799478,38,1,2,160810,8
1,lorong 3 geylang,1.3147949,103.8731622,39,1,2,160810,8
1,upper boon keng road,1.3160202,103.8683169,39,1,2,160810,8
1,marine terrace (block 8),1.3043467,103.9160453,40,2,2,160810,8
1,marine terrace (block 52),1.3058947,103.9163319,40,2,2,160810,8
1,paya lebar way (block 120),1.3227657,103.8841906,41,1,2,160810,8
1,paya lebar way (block 122),1.322584,103.88237,41,1,2,160810,8
2,shaw road,1.3359116,103.8841805,42,1,2,160810,8
2,yishun avenue 4 (block 858),1.417682,103.838346,43,1,2,160810,8
2,yishun avenue 6 (block 407),1.426016,103.848415,44,1,2,160810,8
